datetime_hour,actual_calls,predicted_calls,dataset_type,borough
2024-09-01 12:00:00,40,47.80969320910735,test,BRONX
2024-09-01 13:00:00,43,48.5740301871327,test,BRONX
2024-09-01 14:00:00,49,50.97477682897025,test,BRONX
2024-09-01 15:00:00,42,50.06049245246978,test,BRONX
2024-09-01 16:00:00,41,50.724388626112535,test,BRONX
2024-09-01 17:00:00,35,49.46891124767123,test,BRONX
2024-09-01 18:00:00,40,48.56861941966425,test,BRONX
2024-09-01 19:00:00,44,50.0660656368992,test,BRONX
2024-09-01 20:00:00,41,49.34183185475016,test,BRONX
2024-09-01 21:00:00,47,48.226122155940125,test,BRONX
2024-09-01 22:00:00,41,44.33005827227255,test,BRONX
2024-09-01 23:00:00,45,40.96951199103227,test,BRONX
2024-09-02 00:00:00,40,37.77976938788313,test,BRONX
2024-09-02 01:00:00,31,33.054327412283925,test,BRONX
2024-09-02 02:00:00,21,28.617733653779723,test,BRONX
2024-09-02 03:00:00,21,25.554880682776368,test,BRONX
2024-09-02 04:00:00,22,24.56715530502342,test,BRONX
2024-09-02 05:00:00,24,22.73759617486724,test,BRONX
2024-09-02 06:00:00,20,24.07103655951593,test,BRONX
2024-09-02 07:00:00,29,29.919022293748846,test,BRONX
2024-09-02 08:00:00,33,37.92060446969532,test,BRONX
2024-09-02 09:00:00,38,46.544261914790475,test,BRONX
2024-09-02 10:00:00,43,51.61378679798864,test,BRONX
2024-09-02 11:00:00,43,51.88983221442051,test,BRONX
2024-09-02 12:00:00,41,53.444899054036256,test,BRONX
2024-09-02 13:00:00,46,53.09841622444519,test,BRONX
2024-09-02 14:00:00,52,54.556164557345404,test,BRONX
2024-09-02 15:00:00,57,53.34019213024043,test,BRONX
2024-09-02 16:00:00,43,53.11445164077334,test,BRONX
2024-09-02 17:00:00,44,52.17385226036254,test,BRONX
2024-09-02 18:00:00,49,50.41720517842055,test,BRONX
2024-09-02 19:00:00,50,51.60921839520246,test,BRONX
2024-09-02 20:00:00,45,50.43636882038563,test,BRONX
2024-09-02 21:00:00,55,49.155501242060765,test,BRONX
2024-09-02 22:00:00,43,45.231293393409416,test,BRONX
2024-09-02 23:00:00,36,41.47823040188307,test,BRONX
2024-09-03 00:00:00,23,38.082744053283605,test,BRONX
2024-09-03 01:00:00,38,33.34325885888372,test,BRONX
2024-09-03 02:00:00,40,28.75971441377014,test,BRONX
2024-09-03 03:00:00,18,25.511453062585815,test,BRONX
2024-09-03 04:00:00,17,24.50895404545302,test,BRONX
2024-09-03 05:00:00,22,22.804396710243843,test,BRONX
2024-09-03 06:00:00,20,24.148767186669602,test,BRONX
2024-09-03 07:00:00,34,29.808759533013756,test,BRONX
2024-09-03 08:00:00,26,37.97894784241958,test,BRONX
2024-09-03 09:00:00,42,46.573776240775224,test,BRONX
2024-09-03 10:00:00,56,52.07339867941561,test,BRONX
2024-09-03 11:00:00,57,52.5046177597643,test,BRONX
2024-09-03 12:00:00,55,53.66378045798218,test,BRONX
2024-09-03 13:00:00,41,53.27471157330046,test,BRONX
2024-09-03 14:00:00,63,54.69655190189053,test,BRONX
2024-09-03 15:00:00,58,53.46603598252639,test,BRONX
2024-09-03 16:00:00,70,53.208122098318064,test,BRONX
2024-09-03 17:00:00,47,52.27410853279133,test,BRONX
2024-09-03 18:00:00,47,50.487705512170805,test,BRONX
2024-09-03 19:00:00,53,51.66784807779365,test,BRONX
2024-09-03 20:00:00,53,50.47901970801535,test,BRONX
2024-09-03 21:00:00,41,49.19145195986407,test,BRONX
2024-09-03 22:00:00,39,45.265140376477554,test,BRONX
2024-09-03 23:00:00,40,41.4986995217942,test,BRONX
2024-09-04 00:00:00,35,38.09591075859796,test,BRONX
2024-09-04 01:00:00,37,33.3553206612342,test,BRONX
2024-09-04 02:00:00,19,28.76659906212139,test,BRONX
2024-09-04 03:00:00,25,25.512046234729073,test,BRONX
2024-09-04 04:00:00,26,24.508720798270982,test,BRONX
2024-09-04 05:00:00,19,22.807813531508856,test,BRONX
2024-09-04 06:00:00,24,24.152288702920718,test,BRONX
2024-09-04 07:00:00,37,29.806153108117734,test,BRONX
2024-09-04 08:00:00,28,37.981501377032,test,BRONX
2024-09-04 09:00:00,50,46.57528937108884,test,BRONX
2024-09-04 10:00:00,54,52.08837607690255,test,BRONX
2024-09-04 11:00:00,38,52.52440423777279,test,BRONX
2024-09-04 12:00:00,57,53.67100364901108,test,BRONX
2024-09-04 13:00:00,62,53.28053291348279,test,BRONX
2024-09-04 14:00:00,57,54.70119276975964,test,BRONX
2024-09-04 15:00:00,70,53.47017920739064,test,BRONX
2024-09-04 16:00:00,56,53.21121850671337,test,BRONX
2024-09-04 17:00:00,56,52.27738691333307,test,BRONX
2024-09-04 18:00:00,50,50.490023899878395,test,BRONX
2024-09-04 19:00:00,50,51.66977468391087,test,BRONX
2024-09-04 20:00:00,48,50.4804280668008,test,BRONX
2024-09-04 21:00:00,54,49.1926374234387,test,BRONX
2024-09-04 22:00:00,55,45.26625008465922,test,BRONX
2024-09-04 23:00:00,37,41.49937945807378,test,BRONX
2024-09-05 00:00:00,37,38.09635402845691,test,BRONX
2024-09-05 01:00:00,25,33.35572396393453,test,BRONX
2024-09-05 02:00:00,28,28.766834840868665,test,BRONX
2024-09-05 03:00:00,18,25.512080093529576,test,BRONX
2024-09-05 04:00:00,24,24.508725802418933,test,BRONX
2024-09-05 05:00:00,24,22.80793143905729,test,BRONX
2024-09-05 06:00:00,32,24.152408061630346,test,BRONX
2024-09-05 07:00:00,36,29.80607759718218,test,BRONX
2024-09-05 08:00:00,43,37.981587445267664,test,BRONX
2024-09-05 09:00:00,43,46.57534160271187,test,BRONX
2024-09-05 10:00:00,64,52.08885232819612,test,BRONX
2024-09-05 11:00:00,50,52.52503155949657,test,BRONX
2024-09-05 12:00:00,57,53.67123400777218,test,BRONX
2024-09-05 13:00:00,46,53.280718590924174,test,BRONX
2024-09-05 14:00:00,53,54.701340833357335,test,BRONX
2024-09-05 15:00:00,49,53.47031126985865,test,BRONX
2024-09-05 16:00:00,50,53.21131729460565,test,BRONX
2024-09-05 17:00:00,54,52.27749124383931,test,BRONX
2024-09-05 18:00:00,47,50.490097776708396,test,BRONX
2024-09-05 19:00:00,52,51.66983606589095,test,BRONX
2024-09-05 20:00:00,52,50.48047298788085,test,BRONX
2024-09-05 21:00:00,34,49.192675222872275,test,BRONX
2024-09-05 22:00:00,29,45.266285421451116,test,BRONX
2024-09-05 23:00:00,34,41.49940117507653,test,BRONX
2024-09-06 00:00:00,37,38.096368229631565,test,BRONX
2024-09-06 01:00:00,28,33.3557368646505,test,BRONX
2024-09-06 02:00:00,23,28.766842423501107,test,BRONX
2024-09-06 03:00:00,19,25.51208127866578,test,BRONX
2024-09-06 04:00:00,23,24.508726055667037,test,BRONX
2024-09-06 05:00:00,18,22.807935237293023,test,BRONX
2024-09-06 06:00:00,25,24.15241189137001,test,BRONX
2024-09-06 07:00:00,23,29.806075266463772,test,BRONX
2024-09-06 08:00:00,34,37.98159020339278,test,BRONX
2024-09-06 09:00:00,42,46.575343285401416,test,BRONX
2024-09-06 10:00:00,58,52.08886738378571,test,BRONX
2024-09-06 11:00:00,46,52.52505137668283,test,BRONX
2024-09-06 12:00:00,53,53.671241295205874,test,BRONX
2024-09-06 13:00:00,52,53.28072446505512,test,BRONX
2024-09-06 14:00:00,49,54.70134551782243,test,BRONX
2024-09-06 15:00:00,57,53.47031544712971,test,BRONX
2024-09-06 16:00:00,51,53.21132042007007,test,BRONX
2024-09-06 17:00:00,66,52.27749454265548,test,BRONX
2024-09-06 18:00:00,70,50.49010011335396,test,BRONX
2024-09-06 19:00:00,58,51.66983800725758,test,BRONX
2024-09-06 20:00:00,50,50.48047440901424,test,BRONX
2024-09-06 21:00:00,34,49.19267641861081,test,BRONX
2024-09-06 22:00:00,46,45.266286538927396,test,BRONX
2024-09-06 23:00:00,41,41.49940186234727,test,BRONX
2024-09-07 00:00:00,40,38.09636867938084,test,BRONX
2024-09-07 01:00:00,30,33.35573727306238,test,BRONX
2024-09-07 02:00:00,32,28.766842663861674,test,BRONX
2024-09-07 03:00:00,28,25.512081316961403,test,BRONX
2024-09-07 04:00:00,25,24.508726064393212,test,BRONX
2024-09-07 05:00:00,27,22.807935357740583,test,BRONX
2024-09-07 06:00:00,42,24.152412012701458,test,BRONX
2024-09-07 07:00:00,28,29.80607519332205,test,BRONX
2024-09-07 08:00:00,32,37.981590290747775,test,BRONX
2024-09-07 09:00:00,48,46.57534333876282,test,BRONX
2024-09-07 10:00:00,49,52.08886785905821,test,BRONX
2024-09-07 11:00:00,45,52.525052002159775,test,BRONX
2024-09-07 12:00:00,43,53.67124152529425,test,BRONX
2024-09-07 13:00:00,45,53.28072465052237,test,BRONX
2024-09-07 14:00:00,52,54.70134566572995,test,BRONX
2024-09-07 15:00:00,44,53.470315579015775,test,BRONX
2024-09-07 16:00:00,41,53.21132051875358,test,BRONX
2024-09-07 17:00:00,50,52.27749464679698,test,BRONX
2024-09-07 18:00:00,43,50.49010018712605,test,BRONX
2024-09-07 19:00:00,44,51.669838068549396,test,BRONX
2024-09-07 20:00:00,37,50.48047445388449,test,BRONX
2024-09-07 21:00:00,55,49.19267645636383,test,BRONX
2024-09-07 22:00:00,53,45.266286574206674,test,BRONX
2024-09-07 23:00:00,27,41.4994018840486,test,BRONX
2024-09-08 00:00:00,36,38.0963686935847,test,BRONX
2024-09-08 01:00:00,32,33.35573728595957,test,BRONX
2024-09-08 02:00:00,39,28.766842671454366,test,BRONX
2024-09-08 03:00:00,34,25.512081318176705,test,BRONX
2024-09-08 04:00:00,22,24.508726064674224,test,BRONX
2024-09-08 05:00:00,22,22.807935361545738,test,BRONX
2024-09-08 06:00:00,25,24.152412016533656,test,BRONX
2024-09-08 07:00:00,23,29.80607519101727,test,BRONX
2024-09-08 08:00:00,24,37.98159029350664,test,BRONX
2024-09-08 09:00:00,33,46.57534334044861,test,BRONX
2024-09-08 10:00:00,39,52.08886787405634,test,BRONX
2024-09-08 11:00:00,40,52.525052021897054,test,BRONX
2024-09-08 12:00:00,39,53.671241532555435,test,BRONX
2024-09-08 13:00:00,43,53.280724656375405,test,BRONX
2024-09-08 14:00:00,37,54.70134567039768,test,BRONX
2024-09-08 15:00:00,54,53.470315583177836,test,BRONX
2024-09-08 16:00:00,47,53.211320521867876,test,BRONX
2024-09-08 17:00:00,44,52.277494650083405,test,BRONX
2024-09-08 18:00:00,55,50.49010018945415,test,BRONX
2024-09-08 19:00:00,54,51.66983807048363,test,BRONX
2024-09-08 20:00:00,54,50.48047445530052,test,BRONX
2024-09-08 21:00:00,43,49.192676457555244,test,BRONX
2024-09-08 22:00:00,38,45.26628657532,test,BRONX
2024-09-08 23:00:00,35,41.49940188473347,test,BRONX
2024-09-09 00:00:00,34,38.09636869403298,test,BRONX
2024-09-09 01:00:00,41,33.3557372863666,test,BRONX
2024-09-09 02:00:00,19,28.766842671694008,test,BRONX
2024-09-09 03:00:00,19,25.512081318215106,test,BRONX
2024-09-09 04:00:00,20,24.508726064683135,test,BRONX
2024-09-09 05:00:00,17,22.807935361665837,test,BRONX
2024-09-09 06:00:00,20,24.152412016654605,test,BRONX
2024-09-09 07:00:00,36,29.806075190944572,test,BRONX
2024-09-09 08:00:00,45,37.98159029359371,test,BRONX
2024-09-09 09:00:00,64,46.57534334050182,test,BRONX
2024-09-09 10:00:00,68,52.0888678745296,test,BRONX
2024-09-09 11:00:00,48,52.525052022519844,test,BRONX
2024-09-09 12:00:00,50,53.671241532784556,test,BRONX
2024-09-09 13:00:00,58,53.280724656560096,test,BRONX
2024-09-09 14:00:00,58,54.70134567054497,test,BRONX
2024-09-09 15:00:00,64,53.470315583309166,test,BRONX
2024-09-09 16:00:00,65,53.211320521966144,test,BRONX
2024-09-09 17:00:00,51,52.27749465018711,test,BRONX
2024-09-09 18:00:00,53,50.49010018952761,test,BRONX
2024-09-09 19:00:00,43,51.669838070544664,test,BRONX
2024-09-09 20:00:00,47,50.480474455345195,test,BRONX
2024-09-09 21:00:00,44,49.19267645759284,test,BRONX
2024-09-09 22:00:00,50,45.26628657535513,test,BRONX
2024-09-09 23:00:00,36,41.49940188475508,test,BRONX
2024-09-10 00:00:00,42,38.09636869404713,test,BRONX
2024-09-10 01:00:00,26,33.355737286379444,test,BRONX
2024-09-10 02:00:00,21,28.76684267170157,test,BRONX
2024-09-10 03:00:00,21,25.512081318216318,test,BRONX
2024-09-10 04:00:00,15,24.508726064683415,test,BRONX
2024-09-10 05:00:00,16,22.807935361669628,test,BRONX
2024-09-10 06:00:00,20,24.15241201665842,test,BRONX
2024-09-10 07:00:00,27,29.806075190942277,test,BRONX
2024-09-10 08:00:00,38,37.98159029359646,test,BRONX
2024-09-10 09:00:00,50,46.575343340503494,test,BRONX
2024-09-10 10:00:00,65,52.08886787454453,test,BRONX
2024-09-10 11:00:00,62,52.5250520225395,test,BRONX
2024-09-10 12:00:00,49,53.67124153279178,test,BRONX
2024-09-10 13:00:00,54,53.28072465656592,test,BRONX
2024-09-10 14:00:00,61,54.701345670549614,test,BRONX
2024-09-10 15:00:00,52,53.47031558331331,test,BRONX
2024-09-10 16:00:00,73,53.21132052196924,test,BRONX
2024-09-10 17:00:00,57,52.277494650190384,test,BRONX
2024-09-10 18:00:00,53,50.490100189529926,test,BRONX
2024-09-10 19:00:00,57,51.66983807054659,test,BRONX
2024-09-10 20:00:00,56,50.4804744553466,test,BRONX
2024-09-10 21:00:00,54,49.192676457594025,test,BRONX
2024-09-10 22:00:00,37,45.26628657535624,test,BRONX
2024-09-10 23:00:00,40,41.49940188475576,test,BRONX
2024-09-11 00:00:00,40,38.09636869404758,test,BRONX
2024-09-11 01:00:00,26,33.35573728637985,test,BRONX
2024-09-11 02:00:00,35,28.76684267170181,test,BRONX
2024-09-11 03:00:00,25,25.512081318216357,test,BRONX
2024-09-11 04:00:00,13,24.508726064683426,test,BRONX
2024-09-11 05:00:00,20,22.80793536166975,test,BRONX
2024-09-11 06:00:00,33,24.15241201665854,test,BRONX
2024-09-11 07:00:00,26,29.806075190942206,test,BRONX
2024-09-11 08:00:00,50,37.98159029359655,test,BRONX
2024-09-11 09:00:00,66,46.575343340503544,test,BRONX
2024-09-11 10:00:00,61,52.088867874545,test,BRONX
2024-09-11 11:00:00,51,52.525052022540116,test,BRONX
2024-09-11 12:00:00,52,53.67124153279201,test,BRONX
2024-09-11 13:00:00,59,53.28072465656611,test,BRONX
2024-09-11 14:00:00,54,54.70134567054976,test,BRONX
2024-09-11 15:00:00,57,53.470315583313436,test,BRONX
2024-09-11 16:00:00,53,53.21132052196934,test,BRONX
2024-09-11 17:00:00,55,52.27749465019049,test,BRONX
2024-09-11 18:00:00,55,50.49010018953,test,BRONX
2024-09-11 19:00:00,48,51.66983807054665,test,BRONX
2024-09-11 20:00:00,34,50.480474455346645,test,BRONX
2024-09-11 21:00:00,56,49.19267645759406,test,BRONX
2024-09-11 22:00:00,42,45.266286575356276,test,BRONX
2024-09-11 23:00:00,38,41.499401884755784,test,BRONX
2024-09-12 00:00:00,32,38.09636869404759,test,BRONX
2024-09-12 01:00:00,22,33.35573728637986,test,BRONX
2024-09-12 02:00:00,13,28.766842671701816,test,BRONX
2024-09-12 03:00:00,23,25.512081318216357,test,BRONX
2024-09-12 04:00:00,20,24.508726064683426,test,BRONX
2024-09-12 05:00:00,16,22.807935361669752,test,BRONX
2024-09-12 06:00:00,21,24.152412016658545,test,BRONX
2024-09-12 07:00:00,33,29.806075190942202,test,BRONX
2024-09-12 08:00:00,49,37.98159029359655,test,BRONX
2024-09-12 09:00:00,56,46.575343340503544,test,BRONX
2024-09-12 10:00:00,58,52.088867874545016,test,BRONX
2024-09-12 11:00:00,64,52.52505202254014,test,BRONX
2024-09-12 12:00:00,47,53.67124153279202,test,BRONX
2024-09-12 13:00:00,46,53.280724656566115,test,BRONX
2024-09-12 14:00:00,71,54.70134567054977,test,BRONX
2024-09-12 15:00:00,69,53.47031558331344,test,BRONX
2024-09-12 16:00:00,56,53.21132052196934,test,BRONX
2024-09-12 17:00:00,56,52.27749465019049,test,BRONX
2024-09-12 18:00:00,54,50.49010018953,test,BRONX
2024-09-12 19:00:00,51,51.66983807054665,test,BRONX
2024-09-12 20:00:00,73,50.480474455346645,test,BRONX
2024-09-12 21:00:00,45,49.19267645759406,test,BRONX
2024-09-12 22:00:00,51,45.266286575356276,test,BRONX
2024-09-12 23:00:00,43,41.499401884755784,test,BRONX
2024-09-13 00:00:00,42,38.09636869404759,test,BRONX
2024-09-13 01:00:00,28,33.35573728637986,test,BRONX
2024-09-13 02:00:00,27,28.766842671701816,test,BRONX
2024-09-13 03:00:00,17,25.512081318216357,test,BRONX
2024-09-13 04:00:00,22,24.508726064683426,test,BRONX
2024-09-13 05:00:00,25,22.807935361669752,test,BRONX
2024-09-13 06:00:00,20,24.152412016658545,test,BRONX
2024-09-13 07:00:00,48,29.806075190942202,test,BRONX
2024-09-13 08:00:00,36,37.98159029359655,test,BRONX
2024-09-13 09:00:00,53,46.575343340503544,test,BRONX
2024-09-13 10:00:00,58,52.088867874545016,test,BRONX
2024-09-13 11:00:00,46,52.52505202254014,test,BRONX
2024-09-13 12:00:00,65,53.67124153279202,test,BRONX
2024-09-13 13:00:00,49,53.280724656566115,test,BRONX
2024-09-13 14:00:00,67,54.70134567054977,test,BRONX
2024-09-13 15:00:00,58,53.47031558331344,test,BRONX
2024-09-13 16:00:00,42,53.21132052196934,test,BRONX
2024-09-13 17:00:00,70,52.27749465019049,test,BRONX
2024-09-13 18:00:00,53,50.49010018953,test,BRONX
2024-09-13 19:00:00,54,51.66983807054665,test,BRONX
2024-09-13 20:00:00,57,50.480474455346645,test,BRONX
2024-09-13 21:00:00,58,49.19267645759406,test,BRONX
2024-09-13 22:00:00,51,45.266286575356276,test,BRONX
2024-09-13 23:00:00,43,41.499401884755784,test,BRONX
2024-09-14 00:00:00,49,38.09636869404759,test,BRONX
2024-09-14 01:00:00,40,33.35573728637986,test,BRONX
2024-09-14 02:00:00,23,28.766842671701816,test,BRONX
2024-09-14 03:00:00,30,25.512081318216357,test,BRONX
2024-09-14 04:00:00,34,24.508726064683426,test,BRONX
2024-09-14 05:00:00,23,22.807935361669752,test,BRONX
2024-09-14 06:00:00,22,24.152412016658545,test,BRONX
2024-09-14 07:00:00,26,29.806075190942202,test,BRONX
2024-09-14 08:00:00,29,37.98159029359655,test,BRONX
2024-09-14 09:00:00,27,46.575343340503544,test,BRONX
2024-09-14 10:00:00,47,52.088867874545016,test,BRONX
2024-09-14 11:00:00,46,52.52505202254014,test,BRONX
2024-09-14 12:00:00,62,53.67124153279202,test,BRONX
2024-09-14 13:00:00,57,53.280724656566115,test,BRONX
2024-09-14 14:00:00,43,54.70134567054977,test,BRONX
2024-09-14 15:00:00,59,53.47031558331344,test,BRONX
2024-09-14 16:00:00,46,53.21132052196934,test,BRONX
2024-09-14 17:00:00,45,52.27749465019049,test,BRONX
2024-09-14 18:00:00,42,50.49010018953,test,BRONX
2024-09-14 19:00:00,58,51.66983807054665,test,BRONX
2024-09-14 20:00:00,53,50.480474455346645,test,BRONX
2024-09-14 21:00:00,43,49.19267645759406,test,BRONX
2024-09-14 22:00:00,42,45.266286575356276,test,BRONX
2024-09-14 23:00:00,43,41.499401884755784,test,BRONX
2024-09-15 00:00:00,53,38.09636869404759,test,BRONX
2024-09-15 01:00:00,28,33.35573728637986,test,BRONX
2024-09-15 02:00:00,28,28.766842671701816,test,BRONX
2024-09-15 03:00:00,27,25.512081318216357,test,BRONX
2024-09-15 04:00:00,23,24.508726064683426,test,BRONX
2024-09-15 05:00:00,28,22.807935361669752,test,BRONX
2024-09-15 06:00:00,24,24.152412016658545,test,BRONX
2024-09-15 07:00:00,30,29.806075190942202,test,BRONX
2024-09-15 08:00:00,33,37.98159029359655,test,BRONX
2024-09-15 09:00:00,36,46.575343340503544,test,BRONX
2024-09-15 10:00:00,42,52.088867874545016,test,BRONX
2024-09-15 11:00:00,48,52.52505202254014,test,BRONX
2024-09-15 12:00:00,50,53.67124153279202,test,BRONX
2024-09-15 13:00:00,40,53.280724656566115,test,BRONX
2024-09-15 14:00:00,49,54.70134567054977,test,BRONX
2024-09-15 15:00:00,45,53.47031558331344,test,BRONX
2024-09-15 16:00:00,46,53.21132052196934,test,BRONX
2024-09-15 17:00:00,34,52.27749465019049,test,BRONX
2024-09-15 18:00:00,36,50.49010018953,test,BRONX
2024-09-15 19:00:00,55,51.66983807054665,test,BRONX
2024-09-15 20:00:00,44,50.480474455346645,test,BRONX
2024-09-15 21:00:00,50,49.19267645759406,test,BRONX
2024-09-15 22:00:00,33,45.266286575356276,test,BRONX
2024-09-15 23:00:00,40,41.499401884755784,test,BRONX
2024-09-16 00:00:00,34,38.09636869404759,test,BRONX
2024-09-16 01:00:00,27,33.35573728637986,test,BRONX
2024-09-16 02:00:00,29,28.766842671701816,test,BRONX
2024-09-16 03:00:00,20,25.512081318216357,test,BRONX
2024-09-16 04:00:00,24,24.508726064683426,test,BRONX
2024-09-16 05:00:00,27,22.807935361669752,test,BRONX
2024-09-16 06:00:00,28,24.152412016658545,test,BRONX
2024-09-16 07:00:00,34,29.806075190942202,test,BRONX
2024-09-16 08:00:00,47,37.98159029359655,test,BRONX
2024-09-16 09:00:00,59,46.575343340503544,test,BRONX
2024-09-16 10:00:00,58,52.088867874545016,test,BRONX
2024-09-16 11:00:00,60,52.52505202254014,test,BRONX
2024-09-16 12:00:00,58,53.67124153279202,test,BRONX
2024-09-16 13:00:00,45,53.280724656566115,test,BRONX
2024-09-16 14:00:00,71,54.70134567054977,test,BRONX
2024-09-16 15:00:00,47,53.47031558331344,test,BRONX
2024-09-16 16:00:00,41,53.21132052196934,test,BRONX
2024-09-16 17:00:00,53,52.27749465019049,test,BRONX
2024-09-16 18:00:00,65,50.49010018953,test,BRONX
2024-09-16 19:00:00,62,51.66983807054665,test,BRONX
2024-09-16 20:00:00,52,50.480474455346645,test,BRONX
2024-09-16 21:00:00,54,49.19267645759406,test,BRONX
2024-09-16 22:00:00,28,45.266286575356276,test,BRONX
2024-09-16 23:00:00,40,41.499401884755784,test,BRONX
2024-09-17 00:00:00,33,38.09636869404759,test,BRONX
2024-09-17 01:00:00,36,33.35573728637986,test,BRONX
2024-09-17 02:00:00,27,28.766842671701816,test,BRONX
2024-09-17 03:00:00,25,25.512081318216357,test,BRONX
2024-09-17 04:00:00,28,24.508726064683426,test,BRONX
2024-09-17 05:00:00,16,22.807935361669752,test,BRONX
2024-09-17 06:00:00,30,24.152412016658545,test,BRONX
2024-09-17 07:00:00,33,29.806075190942202,test,BRONX
2024-09-17 08:00:00,39,37.98159029359655,test,BRONX
2024-09-17 09:00:00,54,46.575343340503544,test,BRONX
2024-09-17 10:00:00,51,52.088867874545016,test,BRONX
2024-09-17 11:00:00,49,52.52505202254014,test,BRONX
2024-09-17 12:00:00,46,53.67124153279202,test,BRONX
2024-09-17 13:00:00,56,53.280724656566115,test,BRONX
2024-09-17 14:00:00,55,54.70134567054977,test,BRONX
2024-09-17 15:00:00,50,53.47031558331344,test,BRONX
2024-09-17 16:00:00,60,53.21132052196934,test,BRONX
2024-09-17 17:00:00,54,52.27749465019049,test,BRONX
2024-09-17 18:00:00,49,50.49010018953,test,BRONX
2024-09-17 19:00:00,57,51.66983807054665,test,BRONX
2024-09-17 20:00:00,47,50.480474455346645,test,BRONX
2024-09-17 21:00:00,47,49.19267645759406,test,BRONX
2024-09-17 22:00:00,47,45.266286575356276,test,BRONX
2024-09-17 23:00:00,44,41.499401884755784,test,BRONX
2024-09-18 00:00:00,36,38.09636869404759,test,BRONX
2024-09-18 01:00:00,21,33.35573728637986,test,BRONX
2024-09-18 02:00:00,22,28.766842671701816,test,BRONX
2024-09-18 03:00:00,32,25.512081318216357,test,BRONX
2024-09-18 04:00:00,20,24.508726064683426,test,BRONX
2024-09-18 05:00:00,23,22.807935361669752,test,BRONX
2024-09-18 06:00:00,27,24.152412016658545,test,BRONX
2024-09-18 07:00:00,35,29.806075190942202,test,BRONX
2024-09-18 08:00:00,49,37.98159029359655,test,BRONX
2024-09-18 09:00:00,70,46.575343340503544,test,BRONX
2024-09-18 10:00:00,72,52.088867874545016,test,BRONX
2024-09-18 11:00:00,57,52.52505202254014,test,BRONX
2024-09-18 12:00:00,59,53.67124153279202,test,BRONX
2024-09-18 13:00:00,55,53.280724656566115,test,BRONX
2024-09-18 14:00:00,57,54.70134567054977,test,BRONX
2024-09-18 15:00:00,63,53.47031558331344,test,BRONX
2024-09-18 16:00:00,47,53.21132052196934,test,BRONX
2024-09-18 17:00:00,62,52.27749465019049,test,BRONX
2024-09-18 18:00:00,51,50.49010018953,test,BRONX
2024-09-18 19:00:00,83,51.66983807054665,test,BRONX
2024-09-18 20:00:00,58,50.480474455346645,test,BRONX
2024-09-18 21:00:00,46,49.19267645759406,test,BRONX
2024-09-18 22:00:00,36,45.266286575356276,test,BRONX
2024-09-18 23:00:00,38,41.499401884755784,test,BRONX
2024-09-19 00:00:00,32,38.09636869404759,test,BRONX
2024-09-19 01:00:00,29,33.35573728637986,test,BRONX
2024-09-19 02:00:00,26,28.766842671701816,test,BRONX
2024-09-19 03:00:00,17,25.512081318216357,test,BRONX
2024-09-19 04:00:00,14,24.508726064683426,test,BRONX
2024-09-19 05:00:00,35,22.807935361669752,test,BRONX
2024-09-19 06:00:00,22,24.152412016658545,test,BRONX
2024-09-19 07:00:00,43,29.806075190942202,test,BRONX
2024-09-19 08:00:00,39,37.98159029359655,test,BRONX
2024-09-19 09:00:00,57,46.575343340503544,test,BRONX
2024-09-19 10:00:00,59,52.088867874545016,test,BRONX
2024-09-19 11:00:00,54,52.52505202254014,test,BRONX
2024-09-19 12:00:00,56,53.67124153279202,test,BRONX
2024-09-19 13:00:00,49,53.280724656566115,test,BRONX
2024-09-19 14:00:00,68,54.70134567054977,test,BRONX
2024-09-19 15:00:00,63,53.47031558331344,test,BRONX
2024-09-19 16:00:00,55,53.21132052196934,test,BRONX
2024-09-19 17:00:00,64,52.27749465019049,test,BRONX
2024-09-19 18:00:00,49,50.49010018953,test,BRONX
2024-09-19 19:00:00,54,51.66983807054665,test,BRONX
2024-09-19 20:00:00,47,50.480474455346645,test,BRONX
2024-09-19 21:00:00,54,49.19267645759406,test,BRONX
2024-09-19 22:00:00,33,45.266286575356276,test,BRONX
2024-09-19 23:00:00,33,41.499401884755784,test,BRONX
2024-09-20 00:00:00,30,38.09636869404759,test,BRONX
2024-09-20 01:00:00,29,33.35573728637986,test,BRONX
2024-09-20 02:00:00,26,28.766842671701816,test,BRONX
2024-09-20 03:00:00,28,25.512081318216357,test,BRONX
2024-09-20 04:00:00,29,24.508726064683426,test,BRONX
2024-09-20 05:00:00,18,22.807935361669752,test,BRONX
2024-09-20 06:00:00,32,24.152412016658545,test,BRONX
2024-09-20 07:00:00,31,29.806075190942202,test,BRONX
2024-09-20 08:00:00,44,37.98159029359655,test,BRONX
2024-09-20 09:00:00,62,46.575343340503544,test,BRONX
2024-09-20 10:00:00,72,52.088867874545016,test,BRONX
2024-09-20 11:00:00,52,52.52505202254014,test,BRONX
2024-09-20 12:00:00,57,53.67124153279202,test,BRONX
2024-09-20 13:00:00,68,53.280724656566115,test,BRONX
2024-09-20 14:00:00,57,54.70134567054977,test,BRONX
2024-09-20 15:00:00,73,53.47031558331344,test,BRONX
2024-09-20 16:00:00,67,53.21132052196934,test,BRONX
2024-09-20 17:00:00,66,52.27749465019049,test,BRONX
2024-09-20 18:00:00,55,50.49010018953,test,BRONX
2024-09-20 19:00:00,52,51.66983807054665,test,BRONX
2024-09-20 20:00:00,55,50.480474455346645,test,BRONX
2024-09-20 21:00:00,48,49.19267645759406,test,BRONX
